customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,neg_ticket_rate,return_rate,avg_discount,sessions_30d,last_visit_days_ago,campaign_clicks_30d,loyalty_tier,churn_next_60d
CUST01848,Champions,1,5,5180.32,5,4,5,14,1.0,0.0,0.0,0.29,10,1,0,,0
CUST01849,Needs Nurturing,34,1,385.85,4,2,1,7,0.0,0.0,0.0,0.36,3,12,0,,0
CUST01850,Loyal Customers,28,3,1714.05,4,3,3,10,0.0,0.0,0.0,0.2833333333333333,5,7,0,Silver,0
CUST01851,Discount Sensitive,355,1,289.22,1,2,1,4,0.0,0.0,0.0,0.47,2,60,1,,1
CUST01852,Needs Nurturing,48,1,572.93,3,2,1,6,1.0,1.0,0.0,0.18,2,0,3,Silver,1
CUST01853,High-Value but Unhappy,153,6,3611.41,1,5,4,10,3.0,1.0,0.16666666666666666,0.43166666666666664,0,27,0,Silver,1
CUST01854,At Risk,150,2,1301.87,1,3,2,6,0.0,0.0,0.0,0.42000000000000004,5,19,0,,1
CUST01855,Needs Nurturing,72,3,2387.65,3,3,3,9,3.0,0.6666666666666666,0.0,0.26666666666666666,11,5,2,,0
CUST01856,At Risk,211,3,1379.79,1,3,2,6,3.0,1.0,0.6666666666666666,0.31,0,44,0,Platinum,1
CUST01857,Loyal Customers,74,9,5573.32,3,5,5,13,5.0,0.8,0.0,0.4077777777777778,1,7,0,,1
CUST01858,Needs Nurturing,20,1,522.62,5,2,1,8,1.0,1.0,0.0,0.2,9,4,1,,0
CUST01859,Loyal Customers,15,2,1262.4,5,3,2,10,0.0,0.0,0.0,0.22499999999999998,12,0,5,Platinum,0
CUST01860,Loyal Customers,1,2,914.9300000000001,5,3,2,10,2.0,0.5,0.5,0.135,9,19,0,,0
CUST01861,Loyal Customers,1,3,2676.62,5,3,4,12,0.0,0.0,0.0,0.2966666666666667,4,20,2,,0
CUST01862,Loyal Customers,9,3,3486.8,5,3,4,12,0.0,0.0,0.0,0.06,4,17,1,Silver,0
CUST01863,At Risk,188,1,530.13,1,2,1,4,0.0,0.0,0.0,0.32,4,47,0,,1
CUST01864,At Risk,221,1,519.75,1,2,1,4,0.0,0.0,0.0,0.12,3,44,0,,0
CUST01865,Needs Nurturing,60,3,1867.7600000000002,3,3,3,9,2.0,0.5,0.0,0.18333333333333335,4,13,1,,1
CUST01866,Needs Nurturing,70,1,510.52,3,2,1,6,1.0,1.0,0.0,0.27,16,0,0,,1
CUST01867,Needs Nurturing,11,1,663.94,5,2,1,8,0.0,0.0,0.0,0.19,2,0,0,,0
CUST01868,Loyal Customers,80,3,26057.29,3,3,5,11,0.0,0.0,0.0,0.21666666666666667,4,15,1,,1
CUST01869,Loyal Customers,52,8,5254.78,3,5,5,13,1.0,0.0,0.125,0.44,13,17,0,Silver,0
CUST01870,High-Value but Unhappy,91,4,4178.4,2,4,5,11,2.0,0.5,0.0,0.305,9,7,1,,0
CUST01871,At Risk,100,1,1448.69,2,2,2,6,1.0,1.0,0.0,0.06,1,30,0,,1
CUST01872,Champions,41,7,4856.42,4,5,5,14,2.0,1.0,0.0,0.3028571428571429,4,4,0,,0
CUST01873,Champions,9,5,2655.24,5,4,4,13,0.0,0.0,0.0,0.31,5,0,1,,0
CUST01874,Needs Nurturing,31,1,663.19,4,2,1,7,0.0,0.0,0.0,0.11,1,16,0,,0
CUST01875,Loyal Customers,74,7,3162.7799999999997,3,5,4,12,2.0,0.5,0.0,0.42857142857142855,0,13,0,,1
CUST01876,At Risk,143,5,4129.84,2,4,5,11,0.0,0.0,0.0,0.236,1,27,0,,1
CUST01877,Loyal Customers,45,3,2789.21,4,3,4,11,2.0,1.0,0.3333333333333333,0.4066666666666667,1,0,0,,0
CUST01878,Discount Sensitive,22,1,314.15,4,2,1,7,0.0,0.0,0.0,0.55,4,6,0,,1
CUST01879,Needs Nurturing,24,1,709.74,4,2,1,7,1.0,1.0,1.0,0.14,5,4,2,Gold,1
CUST01880,Discount Sensitive,231,4,1569.8400000000001,1,4,3,8,1.0,1.0,0.0,0.4575,3,50,0,,1
CUST01881,Champions,8,5,3112.58,5,4,4,13,4.0,0.75,0.0,0.264,0,6,0,Platinum,0
CUST01882,At Risk,219,2,965.8,1,3,2,6,0.0,0.0,0.0,0.245,0,41,0,Gold,1
CUST01883,Champions,5,4,2831.88,5,4,4,13,1.0,1.0,0.25,0.2625,2,0,0,,0
CUST01884,At Risk,234,3,2372.63,1,3,3,7,1.0,1.0,0.0,0.33,2,51,0,,1
CUST01885,Champions,6,5,3303.2799999999997,5,4,4,13,1.0,1.0,0.0,0.434,9,3,2,Silver,0
CUST01886,Needs Nurturing,78,2,948.26,3,3,2,8,0.0,0.0,0.0,0.2,6,23,0,,1
CUST01887,High-Value but Unhappy,126,6,3354.62,2,5,4,11,1.0,1.0,0.0,0.49000000000000005,1,30,1,,1
CUST01888,Champions,27,6,3310.32,4,5,4,13,1.0,0.0,0.0,0.335,3,3,1,Gold,0
CUST01889,Needs Nurturing,71,2,1553.42,3,3,3,9,0.0,0.0,0.0,0.315,5,20,0,Silver,0
CUST01890,At Risk,226,1,416.76,1,2,1,4,0.0,0.0,0.0,0.28,1,40,3,,1
CUST01891,High-Value but Unhappy,217,2,3614.49,1,3,4,8,2.0,1.0,0.0,0.3,0,30,0,,1
CUST01892,Needs Nurturing,39,1,547.55,4,2,1,7,0.0,0.0,0.0,0.43,5,7,1,Gold,0
CUST01893,Needs Nurturing,50,3,2530.01,3,3,3,9,2.0,1.0,0.0,0.27666666666666667,2,4,1,,0
CUST01894,At Risk,195,4,3166.55,1,4,4,9,0.0,0.0,0.0,0.27749999999999997,2,23,2,Silver,1
CUST01895,At Risk,329,1,1344.42,1,2,2,5,0.0,0.0,0.0,0.33,7,60,3,Silver,1
CUST01896,Discount Sensitive,70,1,177.86,3,2,1,6,0.0,0.0,0.0,0.53,10,23,2,,0
CUST01897,Champions,28,6,4619.71,4,5,5,14,1.0,1.0,0.0,0.20166666666666666,7,0,0,,0
CUST01898,At Risk,218,1,829.18,1,2,2,5,0.0,0.0,0.0,0.23,1,50,0,,1
CUST01899,Needs Nurturing,53,2,1576.16,3,3,3,9,1.0,1.0,0.0,0.435,2,7,0,,1
CUST01900,Loyal Customers,75,7,5287.41,3,5,5,13,1.0,1.0,0.0,0.23857142857142857,9,0,2,,0
CUST01901,At Risk,163,3,2344.37,1,3,3,7,0.0,0.0,0.0,0.19000000000000003,6,32,2,Silver,1
CUST01902,Discount Sensitive,53,2,549.9300000000001,3,3,1,7,0.0,0.0,0.0,0.48,1,19,0,Silver,0
CUST01903,Champions,20,8,5239.29,5,5,5,15,4.0,1.0,0.25,0.28,8,0,0,,0
CUST01904,Loyal Customers,39,3,2969.4300000000003,4,3,4,11,3.0,0.6666666666666666,0.3333333333333333,0.2733333333333334,4,3,0,Silver,0
CUST01905,Loyal Customers,2,3,2083.6400000000003,5,3,3,11,1.0,1.0,0.0,0.15333333333333335,6,1,3,Gold,0
CUST01906,Discount Sensitive,81,1,555.37,3,2,1,6,0.0,0.0,0.0,0.5,3,28,0,,0
CUST01907,Champions,32,5,3168.6099999999997,4,4,4,12,0.0,0.0,0.0,0.21200000000000002,3,24,1,Silver,0
CUST01908,At Risk,216,3,1025.52,1,3,2,6,0.0,0.0,0.0,0.4366666666666667,1,49,0,,1
CUST01909,Needs Nurturing,37,1,825.7,4,2,2,8,0.0,0.0,0.0,0.07,13,5,0,Silver,0
CUST01910,At Risk,130,5,2642.55,2,4,4,10,0.0,0.0,0.0,0.21400000000000002,1,40,0,Silver,1
CUST01911,Champions,40,8,5924.11,4,5,5,14,2.0,1.0,0.0,0.18375,4,9,0,Gold,0
CUST01912,Loyal Customers,43,4,1992.5,4,4,3,11,1.0,1.0,0.0,0.3075,13,10,0,,0
CUST01913,Needs Nurturing,78,1,422.52,3,2,1,6,0.0,0.0,0.0,0.44,2,6,0,,1
CUST01914,Loyal Customers,83,6,5482.889999999999,3,5,5,13,2.0,0.0,0.16666666666666666,0.25333333333333335,7,15,0,Platinum,0
CUST01915,At Risk,273,4,3357.25,1,4,4,9,0.0,0.0,0.0,0.315,1,57,0,,1
CUST01916,Loyal Customers,10,2,934.02,5,3,2,10,0.0,0.0,0.0,0.29000000000000004,3,0,1,Silver,0
CUST01917,At Risk,196,2,1593.3,1,3,3,7,0.0,0.0,0.0,0.27,2,37,0,Silver,1
CUST01918,At Risk,170,4,3621.08,1,4,4,9,0.0,0.0,0.0,0.1575,1,39,1,,1
CUST01919,Discount Sensitive,40,1,328.12,4,2,1,7,0.0,0.0,0.0,0.55,10,6,0,,0
CUST01920,High-Value but Unhappy,215,4,2814.54,1,4,4,9,1.0,1.0,0.25,0.275,1,48,0,Silver,1
CUST01921,Loyal Customers,75,4,2532.17,3,4,3,10,1.0,1.0,0.0,0.15000000000000002,9,20,0,,1
CUST01922,Loyal Customers,30,3,2918.16,4,3,4,11,0.0,0.0,0.0,0.09333333333333332,10,9,1,Silver,0
CUST01923,At Risk,146,3,1359.38,2,3,2,7,0.0,0.0,0.0,0.37666666666666665,9,35,2,Gold,1
CUST01924,Needs Nurturing,61,1,371.86,3,2,1,6,0.0,0.0,0.0,0.25,13,6,0,Platinum,0
CUST01925,Needs Nurturing,12,1,448.97,5,2,1,8,0.0,0.0,0.0,0.34,12,0,2,,0
CUST01926,At Risk,130,1,449.37,2,2,1,5,0.0,0.0,0.0,0.32,5,18,0,Silver,1
CUST01927,At Risk,163,3,3362.8999999999996,1,3,4,8,0.0,0.0,0.0,0.3,1,25,1,Platinum,1
CUST01928,Loyal Customers,6,3,1788.02,5,3,3,11,1.0,1.0,0.3333333333333333,0.22999999999999998,14,11,3,Gold,0
CUST01929,At Risk,163,2,735.4100000000001,1,3,1,5,0.0,0.0,0.0,0.255,5,29,0,Gold,1
CUST01930,Loyal Customers,19,2,1131.9099999999999,5,3,2,10,0.0,0.0,0.0,0.21,2,12,0,,0
CUST01931,Loyal Customers,10,2,975.78,5,3,2,10,0.0,0.0,0.0,0.32,11,6,0,,0
CUST01932,Needs Nurturing,12,1,1359.13,5,2,2,9,0.0,0.0,0.0,0.33,11,2,2,Platinum,0
CUST01933,Champions,39,6,3230.78,4,5,4,13,0.0,0.0,0.0,0.20166666666666666,6,0,2,,1
CUST01934,Needs Nurturing,33,1,585.58,4,2,1,7,0.0,0.0,0.0,0.28,8,0,0,,0
CUST01935,Needs Nurturing,52,1,308.98,3,2,1,6,0.0,0.0,0.0,0.33,8,5,1,,1
CUST01936,Needs Nurturing,34,1,300.34,4,2,1,7,0.0,0.0,0.0,0.3,8,0,2,Silver,0
CUST01937,At Risk,120,1,383.33,2,2,1,5,0.0,0.0,0.0,0.19,3,27,0,,1
CUST01938,Loyal Customers,45,4,1866.8,4,4,3,11,2.0,1.0,0.5,0.2175,4,0,0,,0
CUST01939,Champions,34,4,3249.84,4,4,4,12,1.0,1.0,0.0,0.1975,13,15,0,,0
CUST01940,Champions,8,7,6388.84,5,5,5,15,1.0,0.0,0.0,0.27,12,14,1,,0
CUST01941,Loyal Customers,47,9,5847.1900000000005,3,5,5,13,2.0,1.0,0.1111111111111111,0.28777777777777774,11,14,0,,0
CUST01942,At Risk,249,1,523.56,1,2,1,4,0.0,0.0,0.0,0.2,4,41,2,,1
CUST01943,Loyal Customers,52,4,4844.02,3,4,5,12,1.0,1.0,0.25,0.23500000000000001,10,23,0,Gold,0
CUST01944,Champions,13,7,5245.9800000000005,5,5,5,15,2.0,1.0,0.0,0.20714285714285716,6,4,0,,0
CUST01945,At Risk,118,1,554.68,2,2,1,5,0.0,0.0,0.0,0.29,0,24,0,,1
CUST01946,At Risk,118,3,1522.71,2,3,2,7,2.0,1.0,0.0,0.33666666666666667,4,10,2,,0
CUST01947,At Risk,123,7,4832.0599999999995,2,5,5,12,0.0,0.0,0.0,0.27714285714285714,6,20,1,Silver,1
CUST01948,At Risk,170,2,1170.93,1,3,2,6,1.0,1.0,0.0,0.375,3,47,0,,1
CUST01949,At Risk,136,8,9603.31,2,5,5,12,1.0,0.0,0.0,0.21125,9,31,0,Silver,1
CUST01950,At Risk,136,3,1395.9099999999999,2,3,2,7,0.0,0.0,0.0,0.33,2,32,0,,1
CUST01951,At Risk,125,4,2559.6099999999997,2,4,3,9,1.0,1.0,0.0,0.28500000000000003,2,46,0,Silver,1
CUST01952,At Risk,313,2,922.6,1,3,2,6,0.0,0.0,0.0,0.305,3,59,0,,1
CUST01953,At Risk,176,1,886.28,1,2,2,5,0.0,0.0,0.0,0.34,0,38,0,,1
CUST01954,Loyal Customers,50,10,7300.599999999999,3,5,5,13,3.0,1.0,0.2,0.31100000000000005,2,12,0,,0
CUST01955,Champions,25,7,2957.63,4,5,4,13,2.0,1.0,0.0,0.4014285714285714,11,2,4,Gold,0
CUST01956,Needs Nurturing,78,1,301.98,3,2,1,6,0.0,0.0,0.0,0.28,5,2,1,,1
CUST01957,At Risk,210,3,2989.2,1,3,4,8,1.0,0.0,0.0,0.2833333333333333,3,50,0,Gold,1
CUST01958,High-Value but Unhappy,113,7,3390.38,2,5,4,11,4.0,0.75,0.14285714285714285,0.36428571428571427,5,20,0,Silver,1
CUST01959,Needs Nurturing,9,1,676.52,5,2,1,8,0.0,0.0,0.0,0.24,4,2,0,,0
CUST01960,Needs Nurturing,25,1,1173.93,4,2,2,8,0.0,0.0,0.0,0.13,4,3,0,,0
CUST01961,Loyal Customers,79,4,3056.04,3,4,4,11,2.0,1.0,0.0,0.275,1,16,1,,1
CUST01962,High-Value but Unhappy,142,8,5467.6900000000005,2,5,5,12,2.0,1.0,0.125,0.205,2,23,0,,1
CUST01963,At Risk,113,1,827.54,2,2,2,6,0.0,0.0,0.0,0.23,6,30,0,,1
CUST01964,Needs Nurturing,15,1,848.15,5,2,2,9,0.0,0.0,0.0,0.43,4,0,0,Silver,0
CUST01965,At Risk,196,2,1060.55,1,3,2,6,1.0,1.0,0.0,0.4,3,39,1,,1
CUST01966,Loyal Customers,49,6,5099.78,3,5,5,13,1.0,1.0,0.16666666666666666,0.20333333333333334,9,16,0,,1
CUST01967,Loyal Customers,28,4,1574.64,4,4,3,11,2.0,1.0,0.0,0.28,12,2,0,,1
CUST01968,Needs Nurturing,59,1,1323.58,3,2,2,7,1.0,1.0,1.0,0.19,2,3,1,Platinum,1
CUST01969,Needs Nurturing,80,2,1641.0,3,3,3,9,1.0,0.0,0.0,0.27,3,23,0,,0
CUST01970,Needs Nurturing,84,3,1898.37,3,3,3,9,0.0,0.0,0.0,0.18333333333333335,14,17,2,Gold,0
CUST01971,Loyal Customers,10,2,2559.3999999999996,5,3,3,11,1.0,1.0,0.5,0.28500000000000003,12,6,1,,0
CUST01972,Champions,4,9,4551.23,5,5,5,15,2.0,0.5,0.1111111111111111,0.2744444444444445,15,0,0,,0
CUST01973,At Risk,89,3,2694.88,2,3,4,9,0.0,0.0,0.0,0.21666666666666667,18,23,2,,0
CUST01974,Loyal Customers,54,5,2533.77,3,4,3,10,2.0,0.5,0.0,0.238,9,2,0,Silver,0
CUST01975,Loyal Customers,57,5,3442.37,3,4,4,11,1.0,0.0,0.0,0.282,9,6,0,,0
CUST01976,High-Value but Unhappy,100,5,4264.75,2,4,5,11,3.0,1.0,0.2,0.124,15,25,1,,0
CUST01977,Needs Nurturing,68,2,1844.12,3,3,3,9,1.0,1.0,0.0,0.28,8,8,0,,0
CUST01978,High-Value but Unhappy,156,7,6034.36,1,5,5,11,2.0,1.0,0.14285714285714285,0.3842857142857143,2,27,1,Platinum,1
CUST01979,Needs Nurturing,61,1,669.46,3,2,1,6,0.0,0.0,0.0,0.29,13,7,0,Silver,0
CUST01980,Champions,1,8,7551.46,5,5,5,15,1.0,1.0,0.125,0.20375000000000001,10,3,2,,0
CUST01981,Loyal Customers,84,4,4730.360000000001,3,4,5,12,1.0,1.0,0.0,0.235,13,12,2,,0
CUST01982,Champions,36,7,4060.75,4,5,5,14,2.0,0.5,0.0,0.19714285714285715,5,11,0,Silver,0
CUST01983,Needs Nurturing,67,3,1024.8700000000001,3,3,2,8,0.0,0.0,0.0,0.26666666666666666,13,13,1,,0
CUST01984,Champions,21,8,4659.86,4,5,5,14,2.0,0.5,0.0,0.375,8,9,2,,0
CUST01985,Needs Nurturing,75,1,1983.49,3,2,3,8,0.0,0.0,0.0,0.07,12,12,0,,0
CUST01986,Champions,5,5,5637.98,5,4,5,14,3.0,1.0,0.4,0.302,17,1,1,Gold,0
CUST01987,Discount Sensitive,127,1,299.78,2,2,1,5,0.0,0.0,0.0,0.47,4,27,0,,1
CUST01988,Needs Nurturing,52,1,824.71,3,2,2,7,0.0,0.0,0.0,0.24,2,3,0,,0
CUST01989,Needs Nurturing,70,3,1255.63,3,3,2,8,0.0,0.0,0.0,0.4000000000000001,0,10,0,Silver,1
CUST01990,Loyal Customers,59,4,3877.7699999999995,3,4,4,11,0.0,0.0,0.0,0.22499999999999998,11,7,1,Silver,1
CUST01991,Loyal Customers,65,7,5405.02,3,5,5,13,2.0,0.5,0.14285714285714285,0.1457142857142857,8,13,0,Silver,1
CUST01992,Needs Nurturing,50,1,1412.07,3,2,2,7,0.0,0.0,0.0,0.38,7,16,1,,0
CUST01993,Champions,23,6,3224.71,4,5,4,13,2.0,1.0,0.0,0.335,0,7,0,,0
CUST01994,Loyal Customers,83,6,4371.35,3,5,5,13,0.0,0.0,0.0,0.30833333333333335,0,11,0,,0
CUST01995,High-Value but Unhappy,144,5,2602.16,2,5,4,11,1.0,1.0,0.0,0.292,2,24,0,,1
CUST01996,At Risk,206,2,1407.45,1,3,2,6,0.0,0.0,0.0,0.11499999999999999,2,51,1,Gold,0
CUST01997,Loyal Customers,23,2,2544.7,4,3,3,10,0.0,0.0,0.0,0.28,9,4,2,Silver,0
CUST01998,Champions,6,7,8151.54,5,5,5,15,2.0,1.0,0.14285714285714285,0.09714285714285716,13,0,0,Gold,0
CUST01999,Needs Nurturing,70,2,762.25,3,3,1,7,0.0,0.0,0.0,0.33999999999999997,4,14,1,Gold,1
CUST02000,At Risk,96,10,4734.83,2,5,5,12,2.0,0.5,0.0,0.22000000000000003,11,18,0,Gold,1
CUST02001,Needs Nurturing,5,1,519.52,5,2,1,8,0.0,0.0,0.0,0.23,12,2,1,Silver,0
CUST02002,Champions,27,6,5905.59,4,5,5,14,1.0,0.0,0.0,0.245,7,0,2,,0
CUST02003,At Risk,169,2,1381.48,1,3,2,6,0.0,0.0,0.0,0.405,3,30,0,,1
CUST02004,Needs Nurturing,1,1,1164.15,5,2,2,9,0.0,0.0,0.0,0.14,6,6,1,,0
CUST02005,Champions,7,5,2573.5,5,5,4,14,1.0,1.0,0.0,0.194,6,0,2,,0
CUST02006,At Risk,99,1,1872.67,2,2,3,7,0.0,0.0,0.0,0.23,2,12,0,,0
CUST02007,At Risk,152,6,5058.75,1,5,5,11,1.0,0.0,0.0,0.18666666666666668,5,33,1,Platinum,1
CUST02008,High-Value but Unhappy,228,4,4601.66,1,4,5,10,2.0,0.5,0.25,0.2575,3,39,0,,1
CUST02009,Champions,31,4,3434.0099999999998,4,4,4,12,1.0,1.0,0.25,0.35,1,0,0,Gold,0
CUST02010,At Risk,97,2,3814.95,2,3,4,9,0.0,0.0,0.0,0.185,6,24,3,,0
CUST02011,At Risk,130,4,4620.1,2,4,5,11,0.0,0.0,0.0,0.265,2,27,0,,1
CUST02012,Needs Nurturing,4,1,397.31,5,2,1,8,1.0,1.0,0.0,0.37,7,2,0,Silver,0
CUST02013,Needs Nurturing,19,1,496.68,5,2,1,8,0.0,0.0,0.0,0.23,7,18,1,Silver,0
CUST02014,Needs Nurturing,39,1,585.15,4,2,1,7,0.0,0.0,0.0,0.33,0,4,0,,0
CUST02015,At Risk,212,4,5003.34,1,4,5,10,0.0,0.0,0.0,0.1275,4,47,0,,1
CUST02016,Needs Nurturing,15,1,359.18,5,2,1,8,0.0,0.0,0.0,0.07,17,4,1,,0
CUST02017,Needs Nurturing,77,2,1871.94,3,3,3,9,0.0,0.0,0.0,0.31,12,20,2,Gold,1
CUST02018,Needs Nurturing,46,1,873.21,4,2,2,8,1.0,1.0,0.0,0.36,17,13,1,,1
CUST02019,Loyal Customers,55,7,4765.56,3,5,5,13,2.0,1.0,0.14285714285714285,0.2885714285714286,7,14,0,,0
CUST02020,Loyal Customers,30,3,2876.52,4,3,4,11,0.0,0.0,0.0,0.25,8,8,0,,1
CUST02021,Champions,9,4,3437.71,5,4,4,13,1.0,1.0,0.25,0.2925,12,0,0,Gold,0
CUST02022,Needs Nurturing,44,1,329.75,4,2,1,7,1.0,1.0,0.0,0.44,1,4,0,,0
CUST02023,Needs Nurturing,44,1,888.97,4,2,2,8,0.0,0.0,0.0,0.3,7,10,0,,1
CUST02024,Champions,1,10,6196.01,5,5,5,15,0.0,0.0,0.0,0.225,17,6,3,Silver,0
CUST02025,Champions,44,5,4736.54,4,5,5,14,0.0,0.0,0.0,0.20600000000000002,3,1,1,,0
CUST02026,Champions,34,5,4265.33,4,5,5,14,0.0,0.0,0.0,0.292,2,3,1,,0
CUST02027,Loyal Customers,12,3,2947.52,5,3,4,12,0.0,0.0,0.0,0.2866666666666667,7,0,1,,0
CUST02028,At Risk,127,2,1517.08,2,3,2,7,0.0,0.0,0.0,0.20500000000000002,3,25,0,Gold,1
CUST02029,Needs Nurturing,80,3,1502.72,3,3,2,8,1.0,0.0,0.0,0.31,0,9,2,Silver,0
CUST02030,Champions,7,5,2940.72,5,5,4,14,0.0,0.0,0.0,0.33399999999999996,18,0,2,Gold,0
CUST02031,At Risk,167,2,734.56,1,3,1,5,0.0,0.0,0.0,0.39,2,35,0,,1
CUST02032,At Risk,342,2,1046.18,1,3,2,6,0.0,0.0,0.0,0.21000000000000002,2,60,0,,1
CUST02033,At Risk,112,4,2919.45,2,4,4,10,0.0,0.0,0.0,0.1675,9,25,1,Gold,0
CUST02034,Needs Nurturing,13,1,568.26,5,2,1,8,0.0,0.0,0.0,0.3,9,4,0,,0
CUST02035,At Risk,93,3,2201.39,2,3,3,8,1.0,1.0,0.0,0.22,0,23,1,Gold,1
CUST02036,Champions,38,8,5443.38,4,5,5,14,0.0,0.0,0.0,0.25875000000000004,6,5,0,,0
CUST02037,Loyal Customers,1,2,1131.94,5,3,2,10,2.0,1.0,1.0,0.255,3,2,1,Gold,1
CUST02038,At Risk,262,3,1941.74,1,3,3,7,1.0,1.0,0.0,0.3933333333333333,3,57,1,Platinum,1
CUST02039,At Risk,160,3,1806.76,1,3,3,7,1.0,1.0,0.0,0.32,0,18,0,,1
CUST02040,Needs Nurturing,1,1,686.12,5,2,1,8,0.0,0.0,0.0,0.28,14,11,2,,0
CUST02041,Champions,15,5,6809.49,5,5,5,15,2.0,1.0,0.2,0.182,7,14,1,Silver,0
CUST02042,Loyal Customers,68,4,2102.49,3,4,3,10,1.0,1.0,0.0,0.35,6,0,1,,0
CUST02043,Needs Nurturing,10,1,429.28,5,2,1,8,0.0,0.0,0.0,0.42,6,8,1,,0
CUST02044,Champions,0,7,5404.4400000000005,5,5,5,15,1.0,1.0,0.0,0.21428571428571427,14,0,0,,0
CUST02045,Discount Sensitive,92,1,626.4,2,2,1,5,0.0,0.0,0.0,0.48,5,31,3,,1
CUST02046,High-Value but Unhappy,282,6,4967.95,1,5,5,11,2.0,0.5,0.0,0.155,6,52,2,Platinum,1
CUST02047,Loyal Customers,61,7,6827.32,3,5,5,13,0.0,0.0,0.0,0.21428571428571427,1,16,0,,0
CUST02048,Discount Sensitive,187,1,683.23,1,2,1,4,0.0,0.0,0.0,0.47,0,26,0,Silver,1
CUST02049,Loyal Customers,81,6,3627.55,3,5,4,12,1.0,1.0,0.0,0.215,6,21,1,Silver,0
CUST02050,Loyal Customers,15,2,985.3000000000001,5,3,2,10,1.0,0.0,0.0,0.425,4,0,2,,0
CUST02051,Loyal Customers,85,3,2953.97,3,3,4,10,1.0,1.0,0.0,0.27666666666666667,0,23,0,Gold,1
CUST02052,Loyal Customers,55,3,4211.0599999999995,3,3,5,11,0.0,0.0,0.0,0.13,2,12,0,Silver,0
CUST02053,Needs Nurturing,61,2,1075.67,3,3,2,8,0.0,0.0,0.0,0.375,0,0,0,,0
CUST02054,Champions,29,7,7547.42,4,5,5,14,1.0,1.0,0.14285714285714285,0.32857142857142857,9,5,0,,0
CUST02055,Loyal Customers,73,6,3391.84,3,5,4,12,0.0,0.0,0.0,0.24833333333333332,1,13,0,,0
CUST02056,At Risk,195,2,1281.97,1,3,2,6,0.0,0.0,0.0,0.12,2,35,1,Gold,1
CUST02057,Loyal Customers,3,2,1878.1,5,3,3,11,0.0,0.0,0.0,0.365,10,0,0,,0
CUST02058,Needs Nurturing,12,1,1013.35,5,2,2,9,0.0,0.0,0.0,0.31,0,0,1,,0
CUST02059,Needs Nurturing,53,3,2449.99,3,3,3,9,1.0,1.0,0.0,0.3133333333333333,2,7,1,,0
CUST02060,Needs Nurturing,23,2,1331.01,4,3,2,9,2.0,0.5,0.5,0.235,4,6,0,,1
CUST02061,High-Value but Unhappy,102,5,3294.69,2,5,4,11,2.0,0.5,0.0,0.194,7,13,1,Platinum,0
CUST02062,At Risk,161,4,3844.48,1,4,4,9,0.0,0.0,0.0,0.255,0,22,0,Silver,1
CUST02063,Loyal Customers,38,4,1973.4899999999998,4,4,3,11,1.0,1.0,0.25,0.28,7,19,1,,0
CUST02064,Loyal Customers,69,3,2866.45,3,3,4,10,1.0,1.0,0.3333333333333333,0.3066666666666667,2,0,0,,1
CUST02065,High-Value but Unhappy,172,5,3492.37,1,5,4,10,1.0,1.0,0.2,0.35600000000000004,1,37,0,,1
CUST02066,Needs Nurturing,48,1,656.93,3,2,1,6,1.0,1.0,0.0,0.39,9,5,2,,0
CUST02067,Loyal Customers,55,7,8726.75,3,5,5,13,3.0,1.0,0.0,0.2857142857142857,5,9,0,Gold,0
CUST02068,Loyal Customers,7,2,1629.56,5,3,3,11,0.0,0.0,0.0,0.28,11,0,4,Gold,0
CUST02069,At Risk,315,1,791.45,1,2,2,5,0.0,0.0,0.0,0.24,2,57,0,,1
CUST02070,Needs Nurturing,80,1,557.51,3,2,1,6,1.0,1.0,0.0,0.32,11,32,2,,1
CUST02071,Discount Sensitive,17,1,887.16,5,2,2,9,0.0,0.0,0.0,0.5,12,0,0,Gold,0
CUST02072,Champions,35,11,7176.07,4,5,5,14,1.0,1.0,0.0,0.39272727272727276,4,1,0,,1
CUST02073,Needs Nurturing,34,1,462.53,4,2,1,7,0.0,0.0,0.0,0.24,0,3,0,,1
CUST02074,Discount Sensitive,36,1,1003.93,4,2,2,8,0.0,0.0,0.0,0.46,7,0,1,Silver,0
CUST02075,At Risk,271,5,2192.94,1,5,3,9,1.0,1.0,0.2,0.298,0,59,0,,1
CUST02076,At Risk,213,4,3480.34,1,4,4,9,0.0,0.0,0.0,0.255,1,35,1,,1
CUST02077,Loyal Customers,78,5,2528.43,3,5,3,11,0.0,0.0,0.0,0.346,3,27,0,Silver,1
CUST02078,Champions,29,8,3814.58,4,5,4,13,3.0,0.6666666666666666,0.0,0.27375,3,12,2,Gold,0
CUST02079,Champions,19,7,4373.8099999999995,5,5,5,15,3.0,0.6666666666666666,0.2857142857142857,0.33571428571428574,1,6,0,,0
CUST02080,High-Value but Unhappy,178,3,2768.41,1,3,4,8,1.0,1.0,0.3333333333333333,0.25333333333333335,1,37,2,,1
CUST02081,At Risk,166,9,5848.4400000000005,1,5,5,11,2.0,0.5,0.0,0.3622222222222222,3,45,1,Gold,1
CUST02082,At Risk,124,2,1444.5700000000002,2,3,2,7,0.0,0.0,0.0,0.275,1,39,0,,1
CUST02083,Loyal Customers,28,2,1606.4,4,3,3,10,0.0,0.0,0.0,0.315,4,19,0,,0
